"individual_slope","annual_pct_change"
-0.0729455292669133,-15.4615130361315
-0.113505586359834,-22.9993460353986
-0.0142038845481689,-3.21766062495201
-0.122703191224642,-24.6129396409526
-0.098229704760322,-20.2427272297895
-0.0469320463199139,-10.2430774609576
-0.155013671017406,-30.0180033753853
-0.029090249508213,-6.47886896647133
-0.0234024710830417,-5.24600516383078
-0.146816744602854,-28.6846110121089
-0.00926048391393795,-2.10973231936952
-0.12580695609167,-25.1497864203985
-0.0427732545303371,-9.3794391974183
-0.173659686548941,-32.9590262830084
-0.14628330597397,-28.5969613688987
-0.143280244755244,-28.1015123598177
-0.0558740029264128,-12.0722425053333
-0.205946007337166,-37.7622343969443
-0.161925429950344,-31.1229449229137
-0.0758173469720363,-16.0186884065884
-0.252599296618323,-44.1014292925777
-0.103561393944621,-21.2158949399268
-0.0784885423779434,-16.5336431793897
-0.0437995103844481,-9.59332652528312
0.00163840059411755,0.37796818337803
-0.107988438885079,-22.0149129771277
-0.0401887505364989,-8.83854473574122
-0.133561723240606,-26.4744508676921
-0.130368825881006,-25.9319051375126
-0.13330371855358,-26.4307579979746
-0.150140638017838,-29.2283433293661
-0.109221786127791,-22.2360676343027
-0.081279129393801,-17.0682422127419
-0.114545993866548,-23.1835900887423
-0.0764183254194509,-16.1348217112927
-0.141600758547435,-27.8229310991535
0.0362774900900752,8.71200111566142
-0.125064413438505,-25.0217004796712
-0.068809141752311,-14.6524893938551
-0.0924899085459158,-19.1816291800073
-0.0947949293884553,-19.6094369185774
-0.064148524536817,-13.7316532138204
-0.135063582377486,-26.7282747329491
-0.14017557998302,-27.5856861386811
0.00628937420989696,1.45871888783826
-0.132982465364781,-26.3763177551242
-0.0946352374380158,-19.5798715271591
-0.15570483292025,-30.1292882841751
-0.101381096541464,-20.8193790123934
-0.140228262811647,-27.5944699470499
0.0746440055173545,18.7528402322177
-0.148497945324905,-28.9601469063905
-0.15793187154758,-30.486664431073
-0.015761376177301,-3.56412534066991
-0.198248504158931,-36.6492886492317
-0.0903353515655172,-18.7796889394094
-0.0802224109030286,-16.8662082731154
-0.116462713188796,-23.5218653269926
-0.168496675693485,-32.1572686500675
-0.0507944948032627,-11.0378018650371
0.0993910751290647,25.716150767433
-0.176877089995311,-33.4538537701908
-0.152738889550678,-29.6504845531028
-0.0877851895011065,-18.301363121165
-0.118092982582164,-23.8084133859848
-0.0573921839682173,-12.3790785532031
-0.176568504595858,-33.4065529932465
-0.125025166955159,-25.014924506983
0.119231280248919,31.5925431784186
-0.00521970785412895,-1.19468839495671
-0.234748191308229,-41.7559174550425
-0.0588315918052355,-12.6690050196608
-0.0660802412225376,-14.1145177098277
-0.189474744141347,-35.3564414431267
-0.0178181663648855,-4.01975954083984
0.0410511188417852,9.91352060591748
-0.148465262247046,-28.9548005607359
0.0241109117711329,5.70874377416144
-0.184345911959019,-34.5885030630028
-0.245773329994467,-43.2159100436708
-0.0958396331444102,-19.8025855646744
-0.138241098802456,-27.2624110664483
-0.109151073309963,-22.2234049026569
0.00147155856932099,0.339413590388071
-0.119540059006848,-24.0618625347844
-0.127464912596774,-25.4349888041968
-0.13528757270971,-26.7660553798497
-0.142640959479905,-27.9955992238405
0.00907494155757702,2.11156715249197
-0.0472709859258246,-10.3130997822345
-0.153744629377281,-29.8132115742949
-0.123445056521265,-24.7416064923621
-0.245745639802708,-43.2122894301643
-0.228435282524867,-40.9030976263833
-0.209382695323387,-38.2527948962793
